"gene_name","logFC","logCPM","LR","PValue","group"
"ENSG00000224410_AC097499.1",-3.01426561093769,-3.64155088310667,7.44808389895569,0.00635040168363764,"Down"
"ENSG00000224438_RPL23AP14",-3.92569344568725,-1.42457352653153,16.2800962647531,5.46348336865818e-05,"Down"
"ENSG00000224469_AC009517.1",-3.50499312751276,-3.05822896663148,19.0221017148346,1.29213101214736e-05,"Down"
"ENSG00000224625_TUBB8P6",-3.79034378676454,-3.4514783229042,13.2785129360883,0.00026846535943716,"Down"
"ENSG00000224775_BRAFP1",-3.86260337435717,-3.4311660198467,14.0740251707854,0.000175754247724162,"Down"
"ENSG00000225036_CDK4P1",-3.01438353215039,-3.64173829504847,7.45415662841376,0.00632901254840852,"Down"
"ENSG00000225101_OR52K3P",-3.01490629824179,-3.64170244503633,7.46048807565271,0.00630679046026279,"Down"
"ENSG00000225521_AC005237.1",-4.94788234705634,-2.99952967836887,29.8313998496742,4.71296730054799e-08,"Down"
"ENSG00000225713_RPL30P1",-5.3000036335674,-2.77419893568674,34.1986555806898,4.9763320964176e-09,"Down"
"ENSG00000225878_SERBP1P2",-3.57486710458703,-2.61648417461153,17.816475614009,2.43267646866923e-05,"Down"
"ENSG00000226032_AL035530.1",-3.03890530008566,-3.63095476328609,7.5269282083465,0.00607834607502761,"Down"
"ENSG00000226114_NDUFB4P5",-3.9596382874875,-3.39586539112188,14.830901201346,0.000117592833135793,"Down"
"ENSG00000226547_SSU72P1",-3.01507842816278,-3.64162258768678,7.46106128961494,0.00630478253183589,"Down"
"ENSG00000226745_AL512599.1",-4.25135099821431,-3.26327581132504,16.2974085041205,5.41379402019444e-05,"Down"
